ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article317,0.0955525,0.0965262,-0.0660545,0.0913214,0.0434572,0.0415441,0.00351288,-0.152849,0.139024,0.0271456,0.068458,-0.00765993,-0.0982368,0.0110639,0.0140661,-0.0184376,-0.0740388,-0.123432,-0.0134623,-0.115668,-0.0441975,-0.0116438,-0.0444334,0.121654,-0.0241166,0.106182,-0.00969127,-0.00322055,0.0515187,-0.0742777,0.0109772,0.0331897,0.0554371,-0.0934347,0.0694771,-0.00215678,0.00407303,0.0912313,0.0502423,-0.127744,0.00649345,-0.0335711,-0.0772431,0.0906315,-0.0472081,-0.0779416,0.0191996,-0.0937598,-0.0112127,-0.0128132,0.0467865,0.0159764,-0.147659,0.0113686,-0.0333214,-0.0270429,0.0506223,-0.0595521,-0.121594,-0.0128438,-0.132678,0.0212129,0.00693233,0.0404668,0.0757866,-0.08856,0.0105438,0.143862,0.099771,-0.0720688,-0.0869525,0.0627844,-0.00717141,-0.0067559,0.0479417,-0.0110256,0.0652693,-0.0831274,0.0565602,0.0517053,0.0893753,-0.00141903,0.0266667,-0.0542163,0.0263976,0.0130012,-0.140196,0.0437337,0.0371765,0.11706,-0.0544997,0.0175548,0.0392689,0.0432801,0.0138081,0.0848453,0.0381543,0.161787,0.022401,0.0286499,-0.111693,0.111374,0.0682708,0.0468504,0.112936,-0.0803543,0.0326164,0.0223458,0.0201454,-0.0207761,-0.178244,0.00712508,0.0198496,-0.0962107,0.0103765,-0.107816,-0.239125,0.0191268,-0.0473478,0.0644866,0.0553064,0.0683912,-0.0106173,0.111889,-0.0596923,0.110587,0.0549443,0.0176424,0.160937,-0.0319697,-0.0713085,0.0263043,-0.0382234,0.0724233,-0.0684162,-0.0915671,-0.0638021,-0.0866807,-0.0924906,-0.00043316,-0.0453098,-0.0426332,0.0445131,-0.0479116,0.117178,-0.0237986,-0.0765524,0.140397,0.059384,-0.00174212,-0.0584769,0.0493338,-0.0182938,0.0865738,0.0452477,0.110017,-0.0293766,0.0209356,-0.00924389,0.0298694,-0.0456019,-0.00542026,-0.142875,-0.138016,0.0571908,0.0121097,0.0220165,0.0479822,0.0200177,0.114888,0.00634581,-0.0481997,0.0660527,-0.0327725,0.110874,-0.00324373,-0.0364929,-0.00139514,0.0242021,-0.00803161,0.0730993,0.0167486,0.12007,0.0757726,0.0414397,-0.0758139,0.10843,-0.0393262,-0.12111,0.0289675,0.00582556,-0.0292373,-0.0764108,0.0307484,0.0249549,0.114334,0.0884183,0.0468519,0.0200697,-0.126389,
Article318,0.119631,0.514377,-0.780221,0.0907829,0.688511,0.025732,0.283945,-0.697792,0.00516141,-0.101792,-0.664482,-0.118612,-0.183726,0.373752,-0.0981911,-0.242297,-0.108281,-0.413392,0.34791,-0.93042,-0.197653,0.537461,-0.0652695,0.229676,0.28133,-0.313029,0.157194,0.156227,0.295334,-0.824629,-0.0976842,0.0367524,0.397046,-0.474912,0.0372951,0.0163561,-0.352989,0.195112,-0.861517,0.305804,0.392387,-0.124094,-0.0564714,0.0235077,-0.128772,0.0532974,0.000235124,-0.676803,0.032601,0.248874,0.233081,0.690218,0.167234,0.040347,-0.316556,-0.324225,0.199172,-0.170603,-0.161177,0.12796,-0.461842,0.0814865,0.631249,0.475067,0.666968,-0.172668,-0.27666,1.05472,0.119654,-0.164752,-0.748232,0.555699,-0.0762011,-0.254493,0.136037,-0.0214719,0.0203577,-0.14905,0.029875,-0.175012,-0.116436,0.32495,0.0582202,0.0610371,0.448267,0.365249,-0.182171,0.800102,0.544426,0.848307,-0.584771,0.473047,0.112217,0.497954,-0.0226327,0.814371,0.362976,0.265239,0.224598,0.458848,-0.094256,0.466157,1.1276,0.470615,0.399663,-0.274796,0.256126,0.399163,-0.100074,0.341304,-0.417856,0.389525,-0.167292,-0.443196,0.303436,-0.0310958,-1.1994,-0.225575,-0.0492518,0.192746,0.0910779,0.310821,0.323059,0.0605813,-0.316168,0.133538,0.534656,0.173482,0.533231,-0.134443,-0.373204,-0.482207,0.0536249,0.28595,-0.260515,0.599427,-0.713704,-0.267635,-0.149361,-0.0971916,-0.129925,-0.625779,0.169182,-0.10494,-0.268551,0.10747,0.21326,0.631048,0.0501118,-0.289821,0.286551,0.294803,-0.777354,0.14175,-0.0377017,0.419597,-0.530543,0.391602,-0.00243114,0.312125,0.0680999,-0.147511,-0.367444,-0.332326,-0.436791,-0.0569516,-0.0673884,0.203202,0.0834032,1.33103,0.341496,-0.32737,-0.120159,-0.033285,0.0929942,0.0888045,-0.203515,0.0642833,0.580631,0.346569,0.357427,-0.109589,-0.152102,0.198431,-0.554454,0.435906,-0.491983,-0.0533344,0.0502418,0.0195099,0.393347,0.0136392,-0.519128,-0.841039,0.601619,-0.018593,-0.529056,-0.263042,-0.441229,-1.08952,
Article319,0.101915,0.177701,-0.236007,-0.0677952,0.0970195,0.0255119,0.14205,-0.0765965,0.286974,-0.0952495,0.44776,-0.604955,0.194196,0.419209,0.0577275,0.0959658,-0.436138,-0.670543,-0.107916,-0.265641,-0.0818807,-0.0524008,0.270674,0.169385,-0.337044,0.0881814,0.231709,-0.192988,0.282708,-0.490081,0.0923795,0.0624147,0.0917754,-0.165424,0.283558,0.53376,0.174919,0.511885,0.222544,-0.238686,0.486563,-0.207347,-0.309482,0.301653,-0.454817,-0.360773,0.0510781,-0.0149428,0.190195,0.650448,-0.0289773,-0.00838225,-0.222294,-0.161722,-0.184767,0.14079,-0.111125,0.0102255,-0.617962,0.00196251,-0.388456,-0.504505,-0.380496,-0.0822725,0.0708186,-0.449297,0.0335954,0.445771,0.09916,-0.219405,-0.330836,0.171971,-0.421368,-0.201753,-0.110548,0.454466,0.311793,0.0649289,0.290394,0.205534,0.061554,-0.0290426,0.312236,-0.0497676,0.106521,-0.217666,-0.559996,0.588417,0.107907,0.323311,0.0342821,-0.0272945,0.373307,-0.0232644,-0.419507,0.323454,-0.00680044,1.02072,0.245948,-0.0881146,0.229143,0.0625255,0.237464,0.320521,0.667956,0.0256279,0.0291266,0.247917,0.206774,-0.132614,-0.919937,-0.151522,-0.290844,-0.493323,-0.0423595,-0.320421,-0.901164,-0.0894979,-0.191076,0.327379,0.406748,0.0290981,0.277012,0.5136,-0.194123,0.214056,0.243962,0.44411,0.63454,-0.0754692,-0.43834,0.130562,0.232722,-0.169677,-0.277089,-0.258435,-0.00225068,-0.371822,-0.299008,-0.343071,0.0837716,-0.533784,-0.094486,-0.0650302,-0.00854215,0.187661,-0.0440821,0.142009,0.203946,0.150865,-0.0761197,-0.289178,-0.0459959,0.701989,-0.217382,0.617491,-0.156292,-0.495109,0.200216,-0.255661,-0.12804,-0.173139,0.0352453,-0.150479,-0.383612,0.165288,-0.0549513,0.234127,0.199206,-0.082374,-0.192685,-0.0485463,-0.0730364,0.228116,0.239838,-0.599434,0.247916,-0.00496011,-0.070501,-0.195694,0.541976,0.0181563,0.460874,0.0556682,0.104463,-0.0717768,0.523656,-0.0609772,-0.0554004,0.164739,0.0305133,-0.0106475,-0.000556001,0.421924,-0.0290483,0.0652309,-0.0217117,0.0958785,0.150514,-0.26903,
Article320,0.949979,0.239126,-0.196001,0.384423,0.177337,-0.271796,0.383611,-0.0549438,0.296791,-0.0788154,-0.558615,-0.0296826,-0.389927,0.333093,-0.0237735,0.20146,-0.482123,-0.748619,-0.571859,-0.55167,-0.375354,0.399272,0.480419,0.626406,0.15238,1.12976,-0.755093,-0.526917,-0.577731,0.798131,-0.706151,0.162956,-0.357724,-0.262389,-0.26723,0.173359,0.171555,-0.349812,-0.229407,-0.0532536,-0.622312,0.0730142,-0.666457,0.400143,-0.491194,-0.487639,-0.56716,-0.328077,0.897892,0.202566,0.157962,0.831476,-0.298328,-0.12107,-0.227836,-0.236689,0.675672,-0.408705,-0.597296,0.0422255,0.266765,0.520362,0.316812,0.424771,0.69204,-0.544926,0.271988,0.111079,-0.567988,-0.371532,0.481254,0.0327735,0.301605,-0.172997,0.505699,0.531111,0.126626,-0.221374,-1.03103,0.366851,0.612432,-0.534274,0.537055,-0.242994,-0.243696,-0.190202,0.291008,-0.0716357,-0.205524,0.185576,-0.188489,-0.312843,0.513423,0.248878,-0.559367,-0.672562,0.0889623,-0.218895,0.158837,-0.811676,-0.474839,0.0253616,0.392183,0.107517,0.147122,0.355886,-0.0252872,-0.370771,-0.107737,-0.0816831,0.105264,-0.541882,0.0901264,-0.142783,-0.683676,-0.485901,0.231067,-0.198451,-0.00761726,0.516171,-0.0194739,-0.0128229,-0.183474,0.394198,-0.404083,0.100251,-0.151072,0.169038,0.719568,-0.44503,-0.0612468,0.132731,0.236373,0.142127,0.720572,0.568212,-0.456322,-0.487048,-0.0727367,0.0410635,0.240731,0.417681,0.35735,-0.0541752,0.308673,-0.381489,-0.170086,0.703466,-0.513835,0.186955,-0.668618,0.476683,-0.352469,0.270265,0.527518,0.138604,-0.407824,0.477228,0.242982,-0.0112731,-0.565922,0.0997257,-0.848471,-0.309435,0.498458,-0.789202,0.180178,0.202092,-0.18061,1.11749,-0.032519,-0.073437,0.956721,-0.0650311,-0.292347,0.435472,-0.402236,-0.158015,0.367108,-0.433436,0.200759,-0.495085,0.203099,0.15124,-0.362017,-0.545317,-0.45899,-0.819965,-0.0581595,0.0400482,-0.0634528,0.193047,0.00522811,0.135228,0.0924472,0.467235,0.920584,0.268031,0.28418,0.0929096,
Article321,0.474519,0.239324,0.0441581,0.600959,0.835162,-0.16173,0.930925,-0.353888,0.158788,0.130226,0.455338,-0.776514,0.164064,0.429667,-0.0105581,-0.014683,0.00722754,-0.125098,-0.286965,-0.480085,0.25314,-0.0237409,0.00278052,0.117322,-0.109764,-0.127067,-0.0846914,-0.113237,0.13504,-0.472535,-0.0540207,-0.018054,0.108732,0.0274238,0.293883,0.445354,0.133833,0.27425,-0.0800731,-0.591805,0.00350924,-0.184837,-0.194225,0.116261,-0.0190912,-0.489309,-0.0217653,-0.0712447,0.126549,0.420425,-0.123878,0.306931,-0.871081,-0.380416,-0.49226,-0.288464,0.177113,-0.421849,-0.690501,-0.324036,-0.435135,-0.109158,0.375282,0.571678,0.0675504,-0.131099,-0.207773,0.561026,0.520343,-0.678563,-0.563532,1.07342,0.261349,-0.126727,0.22167,0.688256,0.550425,0.0894847,0.313945,0.36572,-0.439059,-0.130572,-0.0545981,0.0139414,0.496734,0.142624,-0.185111,0.813641,-0.354984,0.238964,0.206009,0.772588,0.206428,-0.62794,-0.488284,-0.0718795,0.118526,0.358628,-0.0955365,0.922955,-0.110063,0.0507383,-0.0911324,0.521746,0.341994,-0.438191,0.815387,0.119871,-0.465439,-0.31751,-0.596732,-0.109312,-0.383115,0.194491,-0.240704,-0.416372,-0.813023,0.140194,0.0104733,0.450731,-0.34658,0.266755,0.284076,0.304656,-0.41915,-0.110706,-0.0982787,-0.0376082,0.363393,-0.396889,-0.624593,-0.188604,-0.125339,0.359102,0.145086,-0.324315,-0.451914,-0.0885232,-0.270344,-0.64182,-0.0161734,-0.263323,0.39318,-0.0248876,0.0426478,0.165679,-0.0664536,0.26091,0.346915,0.329797,-0.308468,0.407762,-0.181394,0.241713,0.138689,0.165049,-0.173459,0.359037,0.360544,0.101853,-0.251861,-0.436621,0.0847747,-0.671105,0.116629,-0.222793,-0.541508,0.139478,-0.40594,0.29521,-0.113037,-0.0947848,0.519269,-0.491468,0.166757,-0.178736,0.20474,-0.108192,0.0590118,0.295271,0.123976,-0.328986,0.182743,-0.311562,0.183953,0.000317764,-0.11798,-0.152346,0.485611,-0.422015,0.260372,0.784434,-0.590582,0.115206,0.112628,0.198163,0.46489,-0.580455,-0.0566105,-0.743404,
Article322,0.918672,0.47846,-0.18189,0.651188,0.233774,-0.496998,-0.290331,-0.771282,0.524066,-0.616058,-0.104175,-0.373789,-0.56152,0.647104,0.094254,0.23565,-0.250753,-0.198682,-0.402472,-0.766424,-0.343163,0.328062,0.0708955,0.241268,0.0236528,0.834157,-0.300143,-0.19117,-0.298167,0.159006,-0.0522176,0.684778,0.059729,-0.688255,0.185114,0.234068,-0.245372,0.0209031,-0.351027,-0.333423,-0.0197568,-0.246121,-0.627284,0.069703,-0.833934,0.109749,-0.657886,-0.64684,0.403724,0.170241,0.0954821,1.04996,-0.641821,-0.169175,-0.0680917,-0.0193278,0.540581,0.333688,-0.409749,-0.295041,0.0505464,0.473927,0.529205,-0.0268166,0.369162,-0.390361,0.183219,0.529351,-0.0457513,-0.235753,0.344298,0.389383,0.567954,-0.167416,0.291626,0.680126,-0.404933,-0.314532,-0.316125,0.625197,0.742693,-0.483726,0.590119,-0.697629,-0.407205,-0.222134,-0.0801385,0.428421,0.0760151,-0.229081,-0.487257,-0.0735728,0.489605,-0.000844366,-0.358363,0.142215,0.157473,0.228061,0.119963,-0.377067,-1.20332,0.520159,0.290871,-0.111199,-0.0573311,-0.201007,0.00900475,0.0303217,-0.103707,-0.319503,-0.260092,-0.104498,-0.225419,-0.202189,-0.351711,0.190966,-0.461048,0.120196,-0.0464224,0.355151,0.336116,-0.138823,-0.0467629,0.350006,-0.447712,0.792562,-0.35524,0.280689,0.710179,-0.420648,-0.358401,-0.220179,0.136224,0.248561,-0.215115,-0.0460655,-0.289814,-0.564024,0.0377252,-0.291575,-0.0895784,0.256768,0.842061,-0.0569776,0.525515,0.150709,-0.196737,0.659942,0.0339677,0.164787,-0.567923,0.147081,0.0394637,0.447969,1.04364,0.458757,-0.438735,0.7058,0.152277,0.322983,-0.620302,0.110254,-1.08176,-0.699224,0.639708,-0.276324,0.405754,0.540897,0.0506379,1.03665,0.12152,-0.0582669,1.04474,-0.212248,0.247739,0.0450343,-0.6682,0.271737,0.663131,-0.580419,0.669071,-0.38823,0.13241,0.604761,0.107177,-0.73955,-0.000271015,-0.0648868,0.0224875,-0.709829,0.0217184,0.482145,-0.688538,-0.106259,0.0175319,0.522096,0.664025,0.117454,0.0517306,-0.267434,
Article323,0.475228,-0.104537,0.0608294,0.252082,0.128279,-0.410845,0.014544,-0.206591,0.0544535,-0.320168,0.0428452,-0.330882,0.281737,0.238119,0.170432,0.150028,0.0159012,0.256439,-0.0717159,-0.671187,-0.194582,0.377179,0.287083,-0.0173923,-0.293874,0.391515,-0.274705,-0.12495,-0.0388468,0.196462,-0.112787,0.194677,0.0227273,-0.329937,0.287653,0.701921,0.247278,0.264579,0.172853,-0.377272,0.193703,0.022935,-0.65956,-0.10868,-0.625904,0.00107153,-0.134401,-0.150253,0.38269,-0.017194,-0.468493,0.209636,-0.747963,-0.473549,0.208288,-0.103874,-0.058564,0.00107276,-0.365559,-0.108231,-0.0913495,-0.0306333,0.353957,0.123884,0.122145,-0.31449,0.141958,0.312919,-0.239028,-0.210003,-0.00403104,0.659327,-0.0881094,0.0155508,0.0179349,0.636967,0.33482,-0.304264,-0.232757,0.530762,0.369389,-0.142037,-0.0967759,-0.44939,-0.145385,-0.692765,0.19373,0.658037,-0.4098,-0.369374,-0.26011,0.359225,0.285884,-0.0565126,-0.37883,-0.0542556,0.313246,0.0977823,0.564263,0.13926,-0.660957,-0.0643819,-0.0541933,-0.033593,0.053663,-0.058556,-0.0712549,0.25594,-0.334281,-0.43829,-0.10452,-0.0742119,-0.299297,-0.270779,-0.35699,-0.204252,-0.457936,-0.00202079,-0.0242001,0.190358,0.16056,-0.130175,0.180956,0.483608,-0.336789,0.439238,-0.310544,0.218598,0.834832,-0.18566,-0.436364,0.407197,0.11515,0.0999839,-0.0206938,-0.1646,-0.509722,-0.396575,-0.0674878,-0.267077,-0.265448,0.254301,0.871721,0.105249,0.0503437,0.0818554,-0.33789,0.186478,-0.223879,0.586557,-0.413871,0.488113,0.10084,0.714528,0.626702,0.588321,-0.265001,0.215796,0.518973,0.458537,-0.694664,-0.379604,-0.502962,-0.29419,0.323904,0.0538002,0.28415,0.421526,0.134322,0.15032,-0.107834,-0.249524,0.73057,-0.345223,0.114327,-0.291919,-0.0795033,-0.0739425,0.457769,-0.485292,0.32021,-0.550562,0.284543,0.548282,0.119264,-0.679017,0.583481,-0.31809,0.313529,-0.285558,0.290904,0.369329,-0.409325,0.109386,-0.0285637,0.312565,0.871975,-0.408737,-0.0515432,-0.187971,
Article324,0.561467,0.420634,0.313045,0.0340505,0.356018,0.478035,0.195378,-0.210682,0.343656,0.330504,0.50845,0.0157716,0.352691,-0.0759726,0.283426,0.0775244,-0.0814841,-0.05531,-0.41688,0.154137,-0.41185,0.437745,0.191484,0.401687,-0.7893,0.568864,0.0915366,-0.187178,-0.0697258,0.0330102,0.32159,0.39387,0.0439031,-0.282036,0.490413,0.226125,0.0913326,0.144265,0.413251,-0.30017,0.375694,0.755083,-0.342023,0.349797,-0.374806,-0.489587,0.411624,0.290082,-0.19642,-0.12496,0.444354,-0.0453768,-1.04995,-0.165973,0.121,0.10752,-0.0097202,-0.631803,-0.67785,-0.233616,0.0849985,-0.76969,0.18371,-0.140352,-0.0116562,-0.75034,0.00860228,0.796011,0.0281521,-0.275751,-0.221699,0.253098,0.103521,-0.0806444,0.307471,-0.204656,-0.0333004,-0.120817,-0.272278,0.16328,0.212539,-0.118419,-0.123091,-0.611628,-0.0674556,-0.320037,0.168296,0.116384,-0.249609,-0.146265,-0.187257,0.222454,-0.196417,-0.165624,0.0576095,-0.189417,0.0372803,0.330531,0.216548,0.306993,0.222121,-0.661861,-0.593335,0.0747788,-0.106625,0.147325,-0.367329,-0.187702,-0.128231,-0.531365,-0.222235,0.0860209,0.0253586,0.0674339,-0.919277,-0.63855,-0.263755,-0.189662,0.14192,0.359655,0.531546,-0.103445,-0.321566,0.508301,0.48388,0.425231,0.261047,0.35163,0.297416,-0.108248,-0.228409,0.628018,0.417928,0.0162091,0.0342036,-0.375462,-0.183243,-0.234833,0.0236628,-0.401228,-0.183859,0.230671,0.115557,0.13758,-0.112701,0.0542917,-0.526993,0.187689,-0.359733,0.298511,-0.778375,0.299384,0.151771,-0.00979164,0.146052,0.412241,-0.00538417,-0.132857,0.822361,0.247008,-0.0980108,-0.0603302,-0.064548,-0.143148,0.726171,0.302142,-0.115273,0.422207,-0.0814183,0.0175337,0.140803,0.0812961,0.0864491,-0.00465065,0.500646,-0.571327,-0.0990851,0.205168,-0.388976,-0.347768,0.131097,-0.621608,0.471924,0.0713015,0.13634,-0.469833,0.624114,-0.0188424,0.376125,-0.438331,0.293295,-0.12763,-0.0519896,0.181676,-0.527702,0.0501854,0.8112,0.0594816,-0.159897,-0.185452,
Article325,-0.0879659,0.309832,-0.0927565,-0.0974176,-0.0260518,0.0738746,0.0370881,-0.415343,0.649837,-0.331055,-0.113232,-0.375922,-0.412848,0.07784,0.399436,-0.0385446,-0.412028,-0.579143,-0.137455,-0.388999,-0.0390336,-0.392361,0.415156,0.516174,-0.0398281,0.55608,0.0935274,-0.112004,-0.0241252,0.142552,-0.498025,-0.0701076,0.051842,-0.592264,0.421131,0.461169,0.0965412,-0.172862,-0.235007,-0.287572,-0.166911,-0.0635253,-0.512513,0.251589,-0.376004,-0.300643,-0.480873,-0.0997511,0.384377,-0.221889,0.351926,0.270429,-0.466842,0.0289321,0.0431174,-0.4574,0.389392,0.175937,-0.453826,0.497021,-0.260034,0.394944,-0.0224176,0.20835,0.366372,0.0695078,-0.31342,0.12618,-0.214542,-0.342746,0.386611,0.026889,-0.280321,-0.138871,0.259999,-0.00598842,0.217096,-0.340882,0.085163,0.301026,0.514443,-0.282298,0.0508849,-0.534151,-0.0935242,0.116347,-0.187898,0.0635141,-0.0731632,-0.152614,-0.0622687,-0.0711606,0.373332,0.0770365,0.0698895,-0.245209,-0.00216311,-0.542201,0.173132,-0.801589,-0.11606,-0.186093,0.455206,0.324904,0.13307,0.150206,-0.239324,-0.070808,0.250198,-0.14792,0.0900704,-0.247918,-0.0559488,0.215105,-0.14894,-0.0244653,0.28397,-0.389779,-0.126599,0.235458,0.0637207,-0.16364,0.20668,0.374018,-0.152531,0.096933,-0.0471897,-0.024562,0.771072,-0.325544,0.19811,0.313198,0.0402552,-0.370967,0.313619,0.327617,-0.0175322,-0.295811,-0.35412,-0.0460404,-0.299022,-0.180878,0.0704342,0.189447,0.123879,-0.191011,-0.351697,0.303838,0.275524,-0.0147966,0.0192535,0.227409,-0.185539,0.291292,0.450764,0.528249,-0.422602,0.222803,0.211742,0.392591,-0.619883,-0.0873566,-0.386811,-0.204265,0.241946,-0.20962,0.0495421,0.334452,-0.0996093,0.693043,0.158855,0.0199318,0.118966,-0.233184,0.205248,-0.165339,-0.405516,0.0838721,0.266436,-0.451112,0.404834,-0.0845875,0.326591,0.116581,-0.216441,-0.261265,0.00381061,-0.505972,0.128939,0.564342,0.0475132,0.0842997,-0.238106,0.216942,-0.287092,0.374366,0.417803,0.436558,0.154374,-0.388353,
Article326,0.167399,0.57036,0.256343,0.321461,-0.158624,0.00978896,-0.513795,-0.329291,0.608521,-0.0915836,0.355912,-0.415865,-0.0990083,0.557273,0.302239,0.0747575,-0.287196,0.077834,-0.0788687,-0.316128,-0.178771,0.591783,0.423395,0.200423,-0.915581,0.118918,-0.127376,-0.255551,-0.134219,-0.220791,0.312388,0.633212,0.240829,-0.737957,0.0527654,0.661042,-0.00274064,-0.0467747,-0.0373606,0.00303772,0.281926,-0.0356335,-0.898378,0.0666615,-0.597814,-0.28669,-0.0105619,0.20847,0.159765,0.346506,0.0173029,0.376254,-0.422572,-0.0418816,-0.171425,-0.280714,0.284493,0.211452,-0.22438,0.0432811,-0.0180935,0.0747857,-0.0457915,-0.891671,-0.0258637,-0.142759,0.0541107,0.346811,0.110196,-0.300323,-0.00127752,0.164585,0.183545,-0.0283053,-0.0714452,0.157633,0.00716742,-0.0464923,-0.235452,0.543905,0.748035,-0.461094,0.370752,-0.643383,-0.344729,-0.667693,0.00529334,0.11262,0.346033,-0.477954,-0.67251,-0.239638,0.945665,-0.0326643,-0.0332537,0.643059,0.0759599,0.69335,0.235733,-0.600106,-0.165382,0.134547,0.155511,0.129511,0.210502,-0.275825,-0.260445,0.0705088,-0.275334,-0.132685,-0.918945,0.054404,-0.0653979,-0.645815,-0.40367,-0.0963725,-0.934338,-0.223059,-0.0881456,0.496669,1.08055,-0.272429,0.151441,0.509459,-0.351594,0.960078,-0.253173,0.933873,0.912135,0.0324994,-0.306776,0.314564,0.0927527,-0.156823,-0.256451,-0.212506,0.0503022,-0.440845,0.255975,-0.157406,0.0104528,-0.149507,-0.216228,-0.0493654,-0.0227423,0.173251,-0.200567,0.453617,0.0273153,-0.0309469,-0.125511,-0.230919,0.398679,0.688899,0.258859,0.510212,0.00295834,0.106506,-0.116696,-0.113095,0.0866992,-0.46779,-0.252638,-0.0700806,0.0632647,0.228173,0.491194,0.342734,0.649215,-0.267957,0.0536132,0.214912,0.295038,-0.00917453,0.154994,-0.458071,-0.247019,0.0739049,0.18407,-0.633132,0.444731,-0.226697,-0.102063,0.507412,0.066108,-0.207706,0.366634,-0.0370084,0.0489415,-0.0940032,-0.326287,-0.020373,-0.393301,-0.214915,0.180894,-0.0706225,0.238142,0.150025,0.0616227,0.165202,
Article327,0.145821,-0.274554,0.380176,0.193267,-0.0727038,0.115579,0.0685787,0.0486173,0.363355,0.444332,0.705324,-0.277663,-0.0717894,-0.242133,0.207782,0.294235,-0.0340087,-0.0598742,0.0685151,-0.0594801,-0.147945,0.0371865,-0.00995072,-0.00580033,-0.413591,0.314256,-0.420208,-0.0585342,0.0602866,-0.364803,-0.0939841,0.0325818,-0.183833,-0.508778,0.361277,0.517451,0.00108681,0.0230881,0.241195,-0.678788,-0.680798,0.349394,-0.388628,0.0829139,-0.0866923,-0.692538,0.412278,0.437113,-0.0130081,-0.106347,0.0828774,-0.335994,-1.00476,0.0450651,-0.0113058,-0.0536979,-0.193278,-0.576165,-0.482389,-0.340199,-0.226904,-0.152641,0.0321382,-0.167499,-0.309697,-0.22958,-0.464623,-0.0713215,0.442694,-0.11765,-0.39226,0.305111,-0.175826,0.415344,-0.240758,-0.0276166,0.0112302,-0.299107,0.175219,0.343689,-0.286108,-0.0685712,-0.0930971,-0.208689,-0.0355548,-0.0371232,0.0827365,-0.165093,-0.0762063,0.233153,-0.108298,0.297548,-0.106342,-0.0733411,-0.121589,0.30385,0.342322,0.361329,0.0436686,-0.0420076,-0.410959,0.15409,-0.255186,0.0967141,0.0430279,-0.380059,-0.061617,0.0883893,-0.217429,-0.353746,-0.760273,0.0937591,0.254973,-0.0240754,-0.673331,-0.352432,-0.222961,0.258399,0.0586053,0.732349,0.00311577,0.043832,-0.0386716,0.527149,-0.39841,0.551659,-0.0738094,-0.0187682,0.411158,0.0107162,0.0524173,0.437098,-0.0218972,0.190178,0.13722,-0.778512,-0.0290434,0.199297,-0.359543,0.222873,-0.512784,0.2033,-0.0172817,-0.0655573,0.399761,-0.179455,-0.663401,0.24367,-0.155802,0.312703,-0.408092,0.684093,0.151463,0.0262982,-0.333432,0.780385,-0.139015,-0.429294,0.201868,0.0160503,-0.143943,-0.32004,-0.206877,-0.056819,0.107919,-0.125736,0.0786728,0.196111,-0.0816603,-0.374487,-0.297375,-0.147091,0.164088,-0.555861,0.299419,-0.210716,-0.0885393,0.290415,-0.0122571,-0.0621172,0.004462,-0.174084,0.597721,0.174469,0.185046,-0.076077,0.263527,0.0852552,0.322995,-0.0751185,-0.103592,-0.179636,-0.0607391,0.097255,-0.0862257,0.0771745,0.326614,-0.0300952,0.0201636,0.182944,
