ArticleID,Dimension0,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11,Dimension12,Dimension13,Dimension14,Dimension15,Dimension16,Dimension17,Dimension18,Dimension19,Dimension20,Dimension21,Dimension22,Dimension23,Dimension24,Dimension25,Dimension26,Dimension27,Dimension28,Dimension29,Dimension30,Dimension31,Dimension32,Dimension33,Dimension34,Dimension35,Dimension36,Dimension37,Dimension38,Dimension39,Dimension40,Dimension41,Dimension42,Dimension43,Dimension44,Dimension45,Dimension46,Dimension47,Dimension48,Dimension49,Dimension50,Dimension51,Dimension52,Dimension53,Dimension54,Dimension55,Dimension56,Dimension57,Dimension58,Dimension59,Dimension60,Dimension61,Dimension62,Dimension63,Dimension64,Dimension65,Dimension66,Dimension67,Dimension68,Dimension69,Dimension70,Dimension71,Dimension72,Dimension73,Dimension74,Dimension75,Dimension76,Dimension77,Dimension78,Dimension79,Dimension80,Dimension81,Dimension82,Dimension83,Dimension84,Dimension85,Dimension86,Dimension87,Dimension88,Dimension89,Dimension90,Dimension91,Dimension92,Dimension93,Dimension94,Dimension95,Dimension96,Dimension97,Dimension98,Dimension99,Dimension100,Dimension101,Dimension102,Dimension103,Dimension104,Dimension105,Dimension106,Dimension107,Dimension108,Dimension109,Dimension110,Dimension111,Dimension112,Dimension113,Dimension114,Dimension115,Dimension116,Dimension117,Dimension118,Dimension119,Dimension120,Dimension121,Dimension122,Dimension123,Dimension124,Dimension125,Dimension126,Dimension127,Dimension128,Dimension129,Dimension130,Dimension131,Dimension132,Dimension133,Dimension134,Dimension135,Dimension136,Dimension137,Dimension138,Dimension139,Dimension140,Dimension141,Dimension142,Dimension143,Dimension144,Dimension145,Dimension146,Dimension147,Dimension148,Dimension149,Dimension150,Dimension151,Dimension152,Dimension153,Dimension154,Dimension155,Dimension156,Dimension157,Dimension158,Dimension159,Dimension160,Dimension161,Dimension162,Dimension163,Dimension164,Dimension165,Dimension166,Dimension167,Dimension168,Dimension169,Dimension170,Dimension171,Dimension172,Dimension173,Dimension174,Dimension175,Dimension176,Dimension177,Dimension178,Dimension179,Dimension180,Dimension181,Dimension182,Dimension183,Dimension184,Dimension185,Dimension186,Dimension187,Dimension188,Dimension189,Dimension190,Dimension191,Dimension192,Dimension193,Dimension194,Dimension195,Dimension196,Dimension197,Dimension198,Dimension199,
Article377,0.756998,0.827429,0.405524,0.651984,0.84912,0.517007,0.719769,0.319028,0.577775,0.533282,0.739844,0.174156,0.267232,0.71811,0.474194,0.595388,0.574986,0.439078,0.516456,0.230287,0.601831,0.64042,0.238794,0.705907,0.570627,0.476799,0.515443,0.619658,0.650125,0.169865,0.655822,0.702649,0.524074,0.373626,0.712884,0.493544,0.673177,0.507894,0.582209,0.234963,0.451332,0.544703,0.523357,0.598921,0.495298,0.524771,0.432591,0.507667,0.462218,0.626347,0.66447,0.763827,0.176574,0.46834,0.38983,0.341383,0.752438,0.213218,0.396567,0.368361,0.413096,0.565339,0.645442,0.775259,0.65343,0.257401,0.531376,0.742225,0.841212,0.136343,0.265267,0.84754,0.685465,0.504547,0.467422,0.65792,0.696583,0.59533,0.82945,0.479173,0.313697,0.596375,0.589943,0.642806,0.591725,0.743853,0.326159,0.881404,0.522332,0.779775,0.462456,0.732338,0.277725,0.385305,0.557149,0.68963,0.573892,0.878134,0.482391,0.990047,0.388668,0.939605,0.63944,0.544747,0.729698,0.144815,0.764531,0.557941,0.316161,0.320283,0.260346,0.626098,0.539721,0.545506,0.388864,0.331812,0.0,0.486659,0.463567,1.0,0.526698,0.469755,0.338881,0.537566,0.434273,0.573953,0.873273,0.374286,0.697229,0.295461,0.235967,0.275824,0.417013,0.824879,0.0819324,0.363589,0.39624,0.540291,0.305189,0.580952,0.692092,0.329622,0.747628,0.329273,0.730604,0.501898,0.483155,0.632222,0.726839,0.385536,0.496687,0.687297,0.356411,0.348377,0.687481,0.330467,0.524686,0.586972,0.196397,0.655989,0.355513,0.598454,0.421342,0.0645183,0.408771,0.535483,0.172547,0.617204,0.181067,0.612826,0.332066,0.617225,0.676803,0.186805,0.398407,0.605749,0.578772,0.615073,0.423228,0.766117,0.506439,0.444878,0.501255,0.580417,0.79655,0.455966,0.548834,0.588903,0.32166,0.365084,0.531163,0.835644,0.242583,0.529604,0.603289,0.390156,0.507231,0.45085,0.458029,0.308375,
Article378,0.777302,0.471752,0.500615,0.437826,0.681945,0.499884,0.841686,0.518062,0.44796,0.560094,0.626942,0.239658,0.626856,0.501585,0.636326,0.649116,0.545145,0.371298,0.460443,0.535548,0.477659,0.46771,0.53286,0.553194,0.481028,0.543786,0.702062,0.745738,0.58241,0.647617,0.386338,0.419832,0.407234,0.674896,0.690931,0.774587,0.750796,0.730642,0.785661,0.477802,0.528665,0.594517,0.440458,0.763479,0.885293,0.593511,0.720391,0.789031,0.614452,0.421872,0.52228,0.493879,0.430612,0.485385,0.769563,0.559255,0.578549,0.279409,0.225676,0.703141,0.495755,0.587055,0.573292,0.733937,0.732069,0.365805,0.319091,0.669997,0.469693,0.532627,0.420339,0.783628,0.152717,0.456149,0.585251,0.727557,0.561276,0.34238,0.469859,0.826971,0.575049,0.63342,0.495723,0.452559,0.480544,0.789016,0.471553,0.558093,0.338748,0.493525,0.415136,0.503859,0.626705,0.408732,0.556232,0.231254,0.645547,0.553331,0.814934,0.670258,0.575409,0.494247,0.293088,0.61608,0.523667,0.378902,0.412411,0.607393,0.465689,0.374674,0.317073,0.422141,0.701712,0.531131,0.208633,0.397621,0.559715,0.366325,0.630277,1.0,0.280153,0.433365,0.65792,0.627237,0.298857,0.643383,0.728411,0.475837,0.856227,0.345089,0.53847,0.771623,0.663613,0.698423,0.579212,0.358353,0.489676,0.489156,0.10487,0.493714,0.396432,0.555656,0.608413,0.528716,0.855881,0.594339,0.0,0.752283,0.54518,0.638162,0.210943,0.748147,0.245855,0.553608,0.638825,0.965898,0.304285,0.728975,0.756585,0.899243,0.345002,0.527538,0.547106,0.263914,0.708023,0.856187,0.602926,0.696324,0.661274,0.505655,0.36445,0.443543,0.642386,0.301926,0.628314,0.294537,0.48729,0.549993,0.645818,0.483376,0.647928,0.550304,0.740045,0.524732,0.70318,0.345844,0.840122,0.364755,0.686602,0.582446,0.711153,0.656017,0.635966,0.793473,0.310348,0.748862,0.704789,0.646942,0.647433,0.391818,
Article379,0.764858,0.688751,0.700122,0.773858,0.734422,0.544168,0.667519,0.436842,0.635354,0.652503,0.860869,0.270062,0.598503,0.616729,0.859664,0.792889,0.702571,0.630991,0.423113,0.27426,0.574933,0.863506,0.740171,0.582927,0.498312,0.837717,0.420867,0.50928,0.632291,0.48193,0.697847,0.737769,0.560571,0.35202,0.802467,0.924065,0.498494,0.556368,0.806775,0.470035,0.59911,0.653926,0.359233,0.692664,0.423624,0.444945,0.737666,0.61963,0.683187,0.732331,0.654018,0.732212,0.0,0.574352,0.622561,0.54933,0.705741,0.417099,0.418432,0.57551,0.468747,0.651158,0.821181,0.577084,0.835096,0.347396,0.670276,0.81319,0.612486,0.451154,0.449997,0.928594,0.532452,0.579199,0.51931,0.762648,0.664018,0.495239,0.64212,0.870882,0.642636,0.578632,0.642394,0.343263,0.452389,0.669747,0.643883,1.0,0.529201,0.612152,0.525014,0.823712,0.676657,0.541359,0.616218,0.613798,0.834342,0.740776,0.627506,0.761704,0.384777,0.738499,0.501673,0.733759,0.532338,0.444121,0.565269,0.523532,0.348574,0.384279,0.183814,0.622965,0.517801,0.591408,0.426761,0.470508,0.320141,0.73597,0.640108,0.792465,0.738448,0.597472,0.524517,0.74447,0.320277,0.787804,0.593143,0.681426,0.90259,0.545769,0.51628,0.680349,0.672989,0.781948,0.397971,0.451756,0.595455,0.737523,0.543922,0.444089,0.50286,0.630285,0.768412,0.565603,0.644997,0.554652,0.319148,0.668958,0.570088,0.737761,0.488424,0.850466,0.485605,0.607689,0.738963,0.735531,0.376032,0.523818,0.919666,0.598243,0.405899,0.482069,0.503491,0.578746,0.59507,0.655806,0.514332,0.693481,0.695361,0.66457,0.62108,0.623446,0.739674,0.333895,0.523366,0.321963,0.538244,0.708735,0.711516,0.498204,0.7105,0.363189,0.740973,0.749651,0.631873,0.444325,0.666353,0.593498,0.724377,0.549726,0.640608,0.692355,0.461303,0.527674,0.519542,0.779744,0.988478,0.416352,0.509491,0.305343,
Article380,0.698271,0.895528,0.269419,0.603113,0.998579,0.65403,0.473853,0.253215,0.710281,0.67365,0.450764,0.509259,0.405533,0.377349,0.254728,0.55697,0.522582,0.143245,0.48005,0.209984,0.437194,0.314794,0.389464,0.959757,0.699142,0.814827,0.683266,0.414086,0.600394,0.159478,0.414272,0.421432,0.748112,0.58974,0.895651,0.544598,0.260873,0.809642,0.518471,0.2329,0.491581,0.56203,0.296798,0.583951,0.270645,0.524036,0.497786,0.385936,0.504295,0.562703,0.821681,0.826187,0.520234,0.579146,0.577081,0.463755,0.424508,0.188638,0.207134,0.315731,0.336039,0.657193,0.518184,0.76526,0.554919,0.356668,0.446162,0.738402,0.715556,0.6426,0.545598,0.491196,0.50327,0.303989,0.475725,0.290113,0.368298,0.424129,0.684784,0.73956,0.490555,0.659036,0.637995,0.642166,0.667814,0.922147,0.493097,0.761543,0.69329,0.814438,0.561909,0.678849,0.393071,0.505382,0.346251,0.515675,0.346922,0.530715,0.385932,0.513193,0.0,0.68813,0.738119,0.442994,0.644148,0.498316,0.573482,0.534595,0.653427,0.740438,0.275771,0.486517,0.46341,0.538339,0.494799,0.364441,0.297804,0.571305,0.422414,0.597057,0.376921,0.76088,0.399629,0.51288,0.481141,0.353291,0.740285,0.396923,0.800419,0.480933,0.449325,0.277981,0.501437,0.699247,0.308954,0.305637,0.65111,0.515852,0.438454,0.572532,0.493279,0.529612,0.710187,0.512116,0.874761,0.538916,0.533877,0.776811,0.404303,0.329871,0.428632,0.531909,0.578845,0.412878,0.191869,0.877822,0.243032,0.340853,0.379469,0.561469,0.287382,0.490007,0.305498,0.561075,0.568385,0.590496,0.587318,0.405766,0.599078,1.0,0.453173,0.316142,0.446967,0.477927,0.684641,0.621133,0.550896,0.397266,0.556987,0.634714,0.550623,0.877856,0.782299,0.44796,0.521702,0.551214,0.511421,0.706414,0.463305,0.374669,0.775521,0.38791,0.607958,0.534409,0.598322,0.561762,0.582825,0.702061,0.663739,0.207773,
Article381,0.668424,0.884935,0.420225,0.517687,0.847386,0.470456,0.940387,0.738683,0.554426,0.942844,0.54894,0.509733,0.60841,0.600282,0.0,0.566536,0.383365,0.551974,0.397987,0.58288,0.4678,0.856822,0.461043,0.827196,0.280551,0.587294,0.813126,0.719366,0.617224,0.524347,0.58218,0.884618,0.561512,0.742001,0.422696,0.412364,0.688539,0.837197,0.560993,0.784894,0.806421,0.662947,0.892203,0.64842,0.754603,0.749569,0.646606,0.607432,0.666882,0.732495,0.660789,0.748586,0.549555,0.263794,0.571015,0.587214,0.447542,0.301345,0.401128,0.78534,1.0,0.616497,0.583004,0.419422,0.49623,0.459063,0.570118,0.583539,0.54641,0.41728,0.41277,0.738035,0.925045,0.449948,0.714547,0.768625,0.501982,0.336927,0.107849,0.440566,0.507749,0.621667,0.485647,0.507978,0.66411,0.586245,0.709969,0.354279,0.607566,0.386919,0.387793,0.146205,0.51524,0.520132,0.451056,0.306063,0.503102,0.64611,0.757202,0.747693,0.836633,0.422976,0.501963,0.546117,0.662764,0.712763,0.600947,0.510288,0.474884,0.801128,0.63725,0.662816,0.736217,0.49065,0.373037,0.537152,0.467603,0.443927,0.772876,0.872356,0.355698,0.473229,0.67952,0.496308,0.773548,0.445876,0.642971,0.522904,0.433646,0.660772,0.634003,0.688819,0.675345,0.800628,0.658728,0.817694,0.615083,0.266983,0.533321,0.62387,0.942405,0.711536,0.443063,0.409081,0.696929,0.760497,0.560037,0.901782,0.522497,0.631822,0.335249,0.290189,0.406831,0.570493,0.683619,0.564948,0.658056,0.79908,0.629642,0.641931,0.587138,0.54515,0.602247,0.324238,0.505728,0.622618,0.563657,0.421019,0.779105,0.717666,0.484805,0.571159,0.539974,0.844067,0.481987,0.644296,0.605081,0.313132,0.460449,0.55398,0.993224,0.776124,0.341327,0.483343,0.457324,0.522517,0.645949,0.526919,0.519172,0.327788,0.774725,0.788282,0.382206,0.479437,0.762928,0.551385,0.861331,0.48685,0.968006,0.234608,
Article382,0.484172,0.412037,0.448426,0.339395,0.507755,0.609035,0.215785,0.394242,0.559786,0.579655,0.643289,0.613638,0.359099,0.416227,0.683421,0.485128,0.230245,0.510094,0.345999,0.571999,0.229887,0.61641,0.433667,0.410758,0.24098,0.611289,0.245973,0.467866,0.624123,0.414537,0.566623,0.340696,0.440805,0.339145,0.424189,0.601031,0.527635,0.397616,0.568749,0.151506,0.138918,0.512653,0.430327,0.386578,0.326717,0.356452,0.740379,0.249823,0.280866,0.485018,0.467396,0.503517,0.385623,0.687905,0.464734,0.465486,0.4474,0.317434,0.339556,0.263687,0.380122,0.367096,0.296633,0.334662,0.409062,0.204678,0.300799,0.446147,0.449117,0.382292,0.44583,0.530661,0.409277,0.771144,0.507316,0.286563,0.379031,0.454878,0.420154,0.527294,0.541591,0.391136,0.422467,0.373415,0.608308,0.603,0.497332,0.440491,0.629655,0.547046,0.547682,0.343663,0.548583,0.713466,0.543365,0.543059,0.250233,0.566374,0.400555,0.134423,0.239879,0.563167,0.321231,0.362081,0.313836,0.39926,0.343526,0.501892,0.551197,0.386653,0.325341,0.65542,0.657806,0.189717,0.370479,0.185664,0.311011,0.51627,0.327851,0.571487,0.662133,0.430339,0.314058,0.6223,0.533197,0.73064,0.482735,0.736827,0.708146,0.523116,0.359171,0.579899,0.573299,0.53633,0.453966,0.554831,0.407434,0.212098,0.294467,0.541214,0.456649,0.592398,0.357904,0.346027,0.623709,0.396209,0.245848,0.607737,0.424372,0.555346,0.379363,0.474988,0.671267,0.432227,0.492415,0.679171,0.385089,0.394916,0.503234,0.637857,0.349872,0.423324,0.0,0.144426,0.704671,0.520667,1.0,0.773453,0.416215,0.542113,0.309242,0.429447,0.395724,0.370674,0.761805,0.359748,0.356078,0.573704,0.298168,0.294032,0.557649,0.415515,0.722423,0.469205,0.19437,0.299469,0.525728,0.57713,0.307567,0.3289,0.455487,0.299423,0.552471,0.437673,0.558185,0.487176,0.489422,0.547941,0.447722,0.642636,
Article383,0.563507,0.67577,0.247226,0.529027,0.556249,0.633529,0.270373,0.265263,0.48011,0.392436,0.414302,0.542555,0.519761,0.483673,0.575982,0.628654,0.616748,0.320331,0.570851,0.167843,0.358079,0.605908,0.319148,0.721853,0.391064,0.498652,0.470894,0.356891,0.758309,0.169695,0.625807,0.522473,0.546486,0.253368,0.708975,0.362186,0.256759,0.556317,0.577511,0.216301,0.651997,0.508777,0.232045,0.4741,0.183555,0.403803,0.66167,0.173243,0.21285,0.688593,0.575013,0.480415,0.619615,0.427785,0.608833,0.570317,0.316414,0.207204,0.742722,0.440131,0.183225,0.453607,0.534324,0.59223,0.499533,0.185138,0.620731,0.589743,0.796247,0.354272,0.344412,0.529155,0.463073,0.644531,0.492803,0.234399,0.507066,0.555561,0.851672,0.490712,0.388953,0.383158,0.58958,0.432292,0.782732,0.838151,0.272592,0.597416,0.543686,0.684391,0.668494,0.684958,0.364821,0.476228,0.558012,0.62451,0.652514,0.561287,0.129829,0.816538,0.419423,1.0,0.743957,0.541924,0.423559,0.279192,0.560981,0.418117,0.322001,0.501951,0.206279,0.7732,0.591732,0.438286,0.501216,0.374338,0.111646,0.59388,0.470261,0.554957,0.6594,0.483185,0.0741451,0.280257,0.639909,0.495968,0.820364,0.397768,0.702722,0.312037,0.245673,0.474212,0.479692,0.686194,0.0,0.484563,0.411847,0.742692,0.300924,0.613417,0.545457,0.324153,0.470178,0.340912,0.739732,0.717116,0.347708,0.60875,0.459323,0.31197,0.75044,0.693833,0.402435,0.412314,0.456148,0.70123,0.252135,0.0623979,0.445504,0.692553,0.460032,0.667686,0.350954,0.367437,0.513218,0.489138,0.393435,0.679765,0.491039,0.642993,0.626837,0.310471,0.320127,0.15914,0.538312,0.413338,0.490085,0.761353,0.254333,0.480917,0.492498,0.517367,0.770978,0.542062,0.469447,0.303056,0.615156,0.686856,0.321997,0.354256,0.54386,0.206947,0.402828,0.648312,0.479381,0.646407,0.815539,0.652389,0.570844,0.161185,
Article384,0.43045,0.371373,0.262454,0.289979,0.498804,0.236146,0.452538,0.608182,0.234937,0.411052,0.522198,0.265949,0.477434,0.485882,0.521474,0.418998,0.192913,0.201021,0.240801,0.269675,0.200231,0.44376,0.44951,0.407831,0.443436,0.574015,0.317768,0.454932,0.53492,0.398896,0.464823,0.507084,0.339557,0.40385,0.496564,0.658563,0.65104,0.492455,0.693407,0.210532,0.330799,0.346728,0.270856,0.673965,0.276528,0.280221,0.716959,0.262318,0.643944,0.502057,0.215763,0.38815,0.0949117,0.365105,0.609298,0.325048,0.237341,0.355641,0.0,0.427431,0.336345,0.307013,0.314195,0.315265,0.683006,0.0724077,0.338555,0.553844,0.260936,0.400572,0.387471,0.707757,0.269696,0.338801,0.541493,0.713076,0.583187,0.350928,0.347117,0.431991,0.440555,0.590571,0.426946,0.250914,0.30471,0.186808,0.167043,0.50238,0.506051,0.325187,0.234179,0.314885,0.446555,0.459943,0.329866,0.412188,0.41891,0.774141,0.704479,0.407498,0.435403,0.36061,0.3716,0.353728,0.397056,0.316779,0.286219,0.518095,0.374561,0.170147,0.222521,0.511127,0.502926,0.126931,0.194923,0.381053,0.0799747,0.486776,0.495549,0.643856,0.562134,0.449566,0.466715,0.693338,0.242108,0.66805,0.51492,0.38557,0.743487,0.378055,0.0771146,0.662326,0.481346,0.34586,0.383532,0.32355,0.403348,0.117884,0.30541,0.606845,0.550853,0.360288,0.507906,0.274665,0.501035,0.277918,0.263185,0.381573,0.44136,0.638712,0.142616,0.307668,0.244319,0.537129,0.595574,0.776504,0.370895,0.409186,0.723562,0.570521,0.317627,0.455154,0.139255,0.103455,0.478738,0.552496,0.583727,0.452768,0.444853,0.374985,0.19047,0.456398,0.495678,0.437508,0.560992,0.152361,0.251817,0.30158,0.514326,0.294885,0.727942,0.25644,0.614082,0.459177,0.485828,0.0874769,1.0,0.437165,0.18052,0.390158,0.324858,0.534391,0.393309,0.331754,0.405155,0.66395,0.646126,0.44097,0.611546,0.238937,
Article385,0.535183,0.819087,0.410135,0.605179,0.55425,0.459515,0.465279,0.206147,0.576405,0.309845,0.335565,0.615492,0.437806,0.518231,0.715146,0.207696,0.494368,0.395053,0.487179,0.421939,0.354446,0.708831,0.8085,0.799147,0.327288,0.658556,0.344424,0.402395,0.610958,0.799293,0.403378,0.526949,0.739359,0.429862,0.49446,0.673803,0.596009,0.345994,0.55842,0.530099,0.569836,0.54331,0.135787,0.837835,0.451286,0.504497,0.522239,0.345621,0.698525,0.396423,0.410216,0.724739,0.373224,0.557612,0.533194,0.422461,0.739043,0.493404,0.420737,0.732837,0.435892,0.633716,0.502272,0.484428,0.655095,0.463396,0.388828,0.70937,0.303803,0.366991,0.568279,0.718751,0.613153,0.328491,0.647693,0.519723,0.551096,0.353408,0.224065,0.916232,0.871224,0.397452,0.731563,0.294278,0.444379,0.536512,0.548869,0.519558,0.48301,0.292142,0.145028,0.516412,0.737769,0.658281,0.486063,0.491886,0.402449,0.498001,0.792258,0.262867,0.32324,0.510403,0.543908,0.462741,0.512745,0.569766,0.249969,0.564686,0.711308,0.499037,0.507562,0.645844,0.479576,0.488334,0.421086,0.440144,0.480803,0.53976,0.749215,0.599495,0.749591,0.409761,0.373581,0.8545,0.339405,0.854506,0.38346,0.632535,0.957664,0.27953,0.527293,0.872345,0.667189,0.595312,0.552116,0.64299,0.356473,0.0,0.611835,0.734466,0.445062,0.568777,0.754348,0.528333,0.56364,0.381253,0.267779,0.568971,0.387289,0.632183,0.455414,0.624404,0.640175,0.790282,0.770586,0.905717,0.326633,0.726501,0.755525,0.60429,0.217249,0.566912,0.15054,0.388518,0.761817,0.52072,0.754882,1.0,0.734082,0.694932,0.669422,0.79415,0.675129,0.492093,0.548504,0.436606,0.247051,0.521038,0.915182,0.543165,0.736434,0.347875,0.457779,0.717873,0.585386,0.325893,0.582403,0.386198,0.618222,0.530283,0.369899,0.513647,0.373868,0.429248,0.589108,0.876787,0.75874,0.736918,0.652236,0.545384,
Article386,0.471372,0.442727,0.552719,0.546664,0.519532,0.474767,0.580058,0.470191,0.410967,0.58653,0.414469,0.37591,0.509238,0.486644,0.52246,0.240211,0.418361,0.517279,0.229997,0.32518,0.318816,0.60424,0.47802,0.410625,0.13091,0.455431,0.161059,0.255505,0.407607,0.436828,0.386505,0.322665,0.42907,0.244319,0.48942,0.393388,0.392041,0.315158,0.622371,0.293092,0.382007,0.518767,0.412596,0.460394,0.283159,0.161406,0.435687,0.538837,0.35024,0.334798,0.315859,0.33858,0.139644,0.19874,0.313612,0.240085,0.493353,0.349627,0.26684,0.279711,0.341425,0.139607,0.6376,0.322083,0.345593,0.104806,0.378976,0.464806,0.394405,0.0162186,0.29474,0.723316,0.548919,0.250589,0.440995,0.523459,0.54087,0.486429,0.431708,0.495944,0.32873,0.400898,0.262466,0.0,0.402036,0.263373,0.566643,0.669655,0.315133,0.248103,0.442752,0.471464,0.373528,0.252859,0.353789,0.324213,0.446579,0.451522,0.41894,0.625117,0.401649,0.403727,0.232054,0.337271,0.378941,0.408033,0.449592,0.37538,0.182747,0.0952434,0.348489,0.456607,0.330485,0.376597,0.117064,0.157914,0.191989,0.423948,0.378351,0.421841,0.428701,0.426992,0.230194,0.404399,0.268879,0.541031,0.434409,0.421422,0.474878,0.308023,0.220166,0.57183,0.232006,0.540025,0.212512,0.504135,0.352672,0.578456,0.259026,0.167209,0.404679,0.408498,0.450251,0.348827,0.411874,0.33061,0.273345,0.483159,0.594171,0.525636,0.154708,0.571206,0.301768,0.29154,0.607893,0.311137,0.225013,0.401745,0.578856,0.720307,0.319137,0.187982,0.322518,0.0675274,0.654794,0.383522,0.196131,0.606445,0.332981,0.515131,0.26723,0.391574,0.476019,0.297381,0.419961,0.164073,0.379558,0.29787,0.254617,0.029845,0.359127,0.208689,0.410601,0.273956,0.294719,0.266581,0.330502,0.380264,0.563341,0.317233,0.341264,0.488635,0.122451,0.510979,0.334292,0.549852,1.0,0.374384,0.347041,0.295728,
Article387,0.695604,0.513366,0.687272,0.667742,0.40966,0.312243,0.687609,0.35454,0.527154,0.541161,0.874121,0.212663,0.495662,0.636705,0.687166,0.697832,0.452294,0.502737,0.103801,0.356959,0.523736,0.741066,0.664698,0.40113,0.375731,0.85938,0.420781,0.459073,0.38655,0.422042,0.641468,0.747431,0.183926,0.288882,0.657958,0.653983,0.552563,0.560331,0.640953,0.330638,0.527969,0.429303,0.466319,0.795633,0.234511,0.347925,0.63856,0.600331,0.720866,0.743649,0.491517,0.509467,0.0,0.375654,0.39245,0.587177,0.605334,0.467058,0.183843,0.414321,0.490294,0.467769,0.593567,0.349716,0.602867,0.288408,0.567561,0.63757,0.517709,0.294585,0.352016,0.836923,0.464895,0.583139,0.623098,0.8454,0.520876,0.427029,0.509159,0.655723,0.499675,0.429944,0.538576,0.198384,0.273253,0.419211,0.399984,0.635426,0.493449,0.479764,0.509068,0.503924,0.541495,0.302011,0.357708,0.360392,0.654359,0.781533,0.664874,0.449426,0.502404,0.47477,0.475356,0.643641,0.36661,0.367907,0.516925,0.491139,0.464778,0.115497,0.158928,0.526619,0.409567,0.372202,0.117874,0.426376,0.276718,0.60908,0.476569,0.711814,0.620047,0.420085,0.547236,0.729765,0.297536,0.737332,0.542946,0.613528,0.629698,0.457642,0.308857,0.555347,0.718231,0.579773,0.634357,0.438623,0.504067,0.485116,0.343734,0.28284,0.612549,0.475131,0.59606,0.333699,0.456878,0.534356,0.167312,0.514884,0.435122,0.791956,0.0537611,0.600965,0.542881,0.531354,0.621736,0.718044,0.230736,0.451574,1.0,0.46321,0.464533,0.421149,0.402648,0.304494,0.495712,0.451004,0.404841,0.600916,0.512934,0.433771,0.313809,0.304457,0.610538,0.339148,0.685549,0.0822439,0.221767,0.810935,0.537598,0.23404,0.594553,0.369602,0.437271,0.676069,0.423494,0.175598,0.644034,0.574955,0.540834,0.433795,0.47159,0.677826,0.321975,0.480879,0.273996,0.691599,0.709792,0.338397,0.459244,0.385634,
Article388,0.509523,0.524242,0.304631,0.621164,0.740768,0.426053,0.717872,0.307654,0.621929,0.479971,0.288272,0.427294,0.411463,0.388394,0.550808,0.428066,0.419309,0.231283,0.381057,0.288944,0.126127,0.452064,0.475556,0.654184,0.271322,0.637625,0.45589,0.237391,0.457086,0.538378,0.416075,0.653795,0.440493,0.475564,0.830758,0.622112,0.587882,0.529592,0.393067,0.177707,0.559831,0.404286,0.423619,0.47908,0.238341,0.38259,0.279297,0.364929,0.640715,0.434751,0.14322,0.456597,0.0516557,0.302097,0.577109,0.264141,0.420037,0.488869,0.0592621,0.329448,0.305565,0.319233,0.627398,0.452487,0.482345,0.324856,0.372175,0.57534,0.499635,0.401425,0.42759,0.554881,0.266693,0.113767,0.387354,0.643048,0.471128,0.401337,0.326529,0.371092,0.618227,0.31524,0.382181,0.201334,0.281765,0.276059,0.215564,0.658481,0.176526,0.314817,0.0637036,0.516253,0.586726,0.432904,0.363278,0.30547,0.240202,0.724924,1.0,0.402065,0.35061,0.257055,0.28243,0.413416,0.621965,0.415764,0.332627,0.614023,0.431381,0.13208,0.449475,0.144993,0.289417,0.406893,0.277456,0.176031,0.324033,0.557769,0.316459,0.57577,0.470462,0.325825,0.428966,0.856399,0.285959,0.460809,0.103995,0.414848,0.639081,0.293155,0.42397,0.731913,0.368911,0.458064,0.445862,0.428516,0.229606,0.121528,0.323228,0.279458,0.367069,0.396965,0.66873,0.405437,0.336275,0.354373,0.334501,0.466935,0.477339,0.701932,0.180641,0.506301,0.47052,0.694253,0.612888,0.525993,0.373688,0.572973,0.616438,0.695869,0.181819,0.494014,0.285518,0.333285,0.584616,0.422712,0.34034,0.725864,0.421678,0.610573,0.468999,0.426334,0.663524,0.586461,0.580561,0.319677,0.355058,0.0,0.710632,0.394021,0.507914,0.0971334,0.341819,0.386084,0.738653,0.214497,0.768238,0.268173,0.551301,0.480677,0.42744,0.560948,0.334415,0.532758,0.215827,0.462363,0.75909,0.439962,0.454651,0.410139,
